asset_id,ticker,exit_type,exit_status,exit_announcement_date,last_trading_date,exit_valuation_date,exit_effective_date,settlement_date,exit_price_per_share,exit_total_value,shares_at_exit,last_observed_price_before_exit,last_observed_market_cap_before_exit,payout_source,source_reference,notes,is_confirmed,data_quality_flag,terminal_price,terminal_value,terminal_price_source,terminal_price_quality,terminal_return,exit_premium_vs_last_trade,exit_return_vs_offering,annualized_exit_return
sec-rally-ohtani1,OHTANI1,other,settled,2024-12-07,2024-12-07,2024-12-07,2024-12-07,2024-12-07,,78400.0,10000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,7.84,78400.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.12888888888888894,
sec-rally-ohtani2,OHTANI2,other,settled,2024-12-07,2024-12-07,2024-12-07,2024-12-07,2024-12-07,,97440.0,9125.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,10.678356164383562,97440.0,confirmed_total_payout_divided_by_shares,confirmed,,,0.33479452054794523,
rally-faubourg2,FAUBOURG2,other,settled,2024-12-14,2024-12-14,2024-12-14,2024-12-14,2024-12-14,,180000.0,11000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,16.363636363636363,180000.0,confirmed_total_payout_divided_by_shares,confirmed,,,0.09090909090909083,0.02226851233338678
sec-rally-05mjlj,05MJLJ,other,settled,2024-12-18,2024-12-18,2024-12-18,2024-12-18,2024-12-18,,56650.0,20500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,2.7634146341463413,56649.99999999999,confirmed_total_payout_divided_by_shares,confirmed,,,-0.3091463414634147,
sec-rally-03kobe,03KOBE,other,settled,2024-12-23,2024-12-23,2024-12-23,2024-12-23,2024-12-23,,43500.0,6250.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,6.96,43500.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.13,
sec-rally-06fg1,06FG1,other,settled,2024-12-26,2024-12-26,2024-12-26,2024-12-26,2024-12-26,,120000.0,5000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000176812624000021/series54aaronform1u.htm,https://www.sec.gov/Archives/edgar/data/1688804/000176812624000021/series54aaronform1u.htm,,True,,24.0,120000.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.625,-0.3174553838214249
sec-rally-05mjlj,05MJLJ,other,settled,2025-03-19,2025-03-19,2025-03-19,2025-03-19,2025-03-19,,56650.0,20500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000001/series05mjljform1u.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000001/series05mjljform1u.htm,,True,,2.7634146341463413,56649.99999999999,confirmed_total_payout_divided_by_shares,confirmed,,,-0.3091463414634147,
rally-birkinblu,BIRKINBLU,other,settled,2025-04-09,2025-04-09,2025-04-09,2025-04-09,2025-04-09,,68000.0,55.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,1236.3636363636363,68000.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.9786833855799373,-0.5072455208065524
sec-rally-17dujac,17DUJAC,other,settled,2025-05-08,2025-05-08,2025-05-08,2025-05-08,2025-05-08,,35500.0,3250.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,10.923076923076923,35500.0,confirmed_total_payout_divided_by_shares,confirmed,,,0.3653846153846154,
sec-rally-neobox,NEOBOX,other,settled,2025-05-23,2025-05-23,2025-05-23,2025-05-23,2025-05-23,,33000.0,10000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,3.3,33000.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.2666666666666667,
sec-rally-03ronaldo,03RONALDO,other,settled,2025-08-13,2025-08-13,2025-08-13,2025-08-13,2025-08-13,,105000.0,12500.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,8.4,105000.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.4,
sec-rally-bayc7359,BAYC7359,other,settled,2025-09-18,2025-09-18,2025-09-18,2025-09-18,2025-09-18,,43955.0,19000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,2.313421052631579,43955.0,confirmed_total_payout_divided_by_shares,confirmed,,,-0.7686578947368421,
sec-rally-04messi,04MESSI,other,settled,2025-09-19,2025-09-19,2025-09-19,2025-09-19,2025-09-19,,120000.0,9000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880425000007/rsecollection1sa2025.htm,,True,,13.333333333333334,120000.0,confirmed_total_payout_divided_by_shares,confirmed,,,1.666666666666667,
sec-rally-76pt1,76PT1,other,settled,2026-01-06,2026-01-06,2026-01-06,2026-01-06,2026-01-06,,207255.0,3000.0,,,https://www.sec.gov/Archives/edgar/data/1688804/000168880426000008/form1u.htm,https://www.sec.gov/Archives/edgar/data/1688804/000168880426000008/form1u.htm,,True,,69.085,207254.99999999997,confirmed_total_payout_divided_by_shares,confirmed,,,0.09139020537124787,0.016731654507495364
