date,universe,category,weighting_method,asset_id,ticker,constituent_status,units_held,price,price_source,position_value,portfolio_weight,entry_date,exit_date,terminal_proceeds,realized_pl,rebalance_trade_value
2021-05-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,1.4705882352941178,34.0,asof_observed_or_offering,50.0,0.5,2020-09-01,,0.0,0.0,
2021-05-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,3.7037037037037037,13.5,asof_observed_or_offering,50.0,0.5,2019-11-01,,0.0,0.0,
2021-06-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,1.4705882352941178,34.0,asof_observed_or_offering,50.0,0.5,2020-09-01,,0.0,0.0,
2021-06-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,3.7037037037037037,13.5,asof_observed_or_offering,50.0,0.5,2019-11-01,,0.0,0.0,
2021-07-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,1.4705882352941178,34.0,asof_observed_or_offering,50.0,0.5,2020-09-01,,0.0,0.0,
2021-07-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,3.7037037037037037,13.5,asof_observed_or_offering,50.0,0.5,2019-11-01,,0.0,0.0,
2021-08-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,1.4705882352941178,34.0,asof_observed_or_offering,50.0,0.5,2020-09-01,,0.0,0.0,
2021-08-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,3.7037037037037037,13.5,asof_observed_or_offering,50.0,0.5,2019-11-01,,0.0,0.0,
2021-09-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.9803921568627452,34.0,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2020-09-01,,0.0,0.0,
2021-09-30,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,6.6006600660066015,5.05,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2021-04-01,,0.0,0.0,
2021-09-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,2.469135802469136,13.5,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2019-11-01,,0.0,0.0,
2021-10-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.9803921568627452,34.0,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2020-09-01,,0.0,0.0,
2021-10-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,6.6006600660066015,5.05,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2021-04-01,,0.0,0.0,
2021-10-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,2.469135802469136,13.5,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2019-11-01,,0.0,0.0,
2021-11-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.9803921568627452,34.0,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2020-09-01,,0.0,0.0,
2021-11-30,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,6.6006600660066015,5.05,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2021-04-01,,0.0,0.0,
2021-11-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,2.469135802469136,13.5,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2019-11-01,,0.0,0.0,
2021-12-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.9803921568627452,34.0,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2020-09-01,,0.0,0.0,
2021-12-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,6.6006600660066015,5.05,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2021-04-01,,0.0,0.0,
2021-12-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,2.469135802469136,13.5,asof_observed_or_offering,33.333333333333336,0.33333333333333337,2019-11-01,,0.0,0.0,
2022-01-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.411946446961895,48.55,asof_observed_or_offering,20.0,0.2,2020-05-01,,0.0,0.0,
2022-01-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.5882352941176471,34.0,asof_observed_or_offering,20.0,0.2,2020-09-01,,0.0,0.0,
2022-01-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,3.9603960396039604,5.05,asof_observed_or_offering,20.0,0.2,2021-04-01,,0.0,0.0,
2022-01-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,1.4814814814814814,13.5,asof_observed_or_offering,20.0,0.2,2019-11-01,,0.0,0.0,
2022-01-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,6.666666666666667,3.0,asof_observed_or_offering,20.0,0.2,2020-11-01,,0.0,0.0,
2022-02-28,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.411946446961895,48.55,asof_observed_or_offering,20.0,0.2,2020-05-01,,0.0,0.0,
2022-02-28,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.5882352941176471,34.0,asof_observed_or_offering,20.0,0.2,2020-09-01,,0.0,0.0,
2022-02-28,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,3.9603960396039604,5.05,asof_observed_or_offering,20.0,0.2,2021-04-01,,0.0,0.0,
2022-02-28,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,1.4814814814814814,13.5,asof_observed_or_offering,20.0,0.2,2019-11-01,,0.0,0.0,
2022-02-28,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,6.666666666666667,3.0,asof_observed_or_offering,20.0,0.2,2020-11-01,,0.0,0.0,
2022-03-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.34328870580157916,48.55,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-05-01,,0.0,0.0,
2022-03-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.4901960784313726,34.0,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-09-01,,0.0,0.0,
2022-03-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,3.3003300330033007,5.05,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2021-04-01,,0.0,0.0,
2022-03-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,1.234567901234568,13.5,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2019-11-01,,0.0,0.0,
2022-03-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,5.555555555555556,3.0,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-11-01,,0.0,0.0,
2022-03-31,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,3.174603174603175,5.25,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2021-11-01,,0.0,0.0,
2022-04-30,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.34328870580157916,48.55,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-05-01,,0.0,0.0,
2022-04-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.4901960784313726,34.0,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-09-01,,0.0,0.0,
2022-04-30,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,3.3003300330033007,5.05,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2021-04-01,,0.0,0.0,
2022-04-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,1.234567901234568,13.5,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2019-11-01,,0.0,0.0,
2022-04-30,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,5.555555555555556,3.0,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-11-01,,0.0,0.0,
2022-04-30,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,3.174603174603175,5.25,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2021-11-01,,0.0,0.0,
2022-05-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.34328870580157916,48.55,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-05-01,,0.0,0.0,
2022-05-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.4901960784313726,34.0,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-09-01,,0.0,0.0,
2022-05-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,3.3003300330033007,5.05,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2021-04-01,,0.0,0.0,
2022-05-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,1.234567901234568,13.5,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2019-11-01,,0.0,0.0,
2022-05-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,5.555555555555556,3.0,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2020-11-01,,0.0,0.0,
2022-05-31,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,3.174603174603175,5.25,asof_observed_or_offering,16.666666666666668,0.16666666666666666,2021-11-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.4802461880242265,18.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-02-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.16008206267474215,54.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-05-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.2542479818951787,34.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-09-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,2.2748503643252835,3.8,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-10-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.5402769615272548,16.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-09-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,2.4698375384103075,3.5,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2021-04-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6403282506989686,13.5,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2019-11-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.5084959637903574,17.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2019-11-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,3.201641253494843,2.7,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-11-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,2.2165208678041224,3.9,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-11-01,,0.0,0.0,
2022-06-30,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.646558358940205,5.25,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2021-11-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.4802461880242265,18.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-02-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.16008206267474215,54.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-05-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.2542479818951787,34.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-09-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,2.2748503643252835,3.8,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-10-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.5402769615272548,16.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-09-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,2.4698375384103075,3.5,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2021-04-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6403282506989686,13.5,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2019-11-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.5084959637903574,17.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2019-11-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,3.201641253494843,2.7,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-11-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,2.2165208678041224,3.9,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-11-01,,0.0,0.0,
2022-07-31,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.646558358940205,5.25,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2021-11-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.4802461880242265,18.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-02-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.16008206267474215,54.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-05-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.2542479818951787,34.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-09-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,2.2748503643252835,3.8,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-10-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.5402769615272548,16.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-09-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,2.4698375384103075,3.5,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2021-04-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.6403282506989686,13.5,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2019-11-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.5084959637903574,17.0,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2019-11-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,3.201641253494843,2.7,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-11-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,2.2165208678041224,3.9,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2020-11-01,,0.0,0.0,
2022-08-31,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.646558358940205,5.25,asof_observed_or_offering,8.644431384436077,0.09090909090909091,2021-11-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-mosasaur,MOSASAUR,included_in_index,1.6008954839195864,4.7,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2021-02-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.3762104387211028,20.0,asof_observed_or_offering,7.524208774422057,0.07692307692307696,2020-02-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.26872174194364484,28.0,asof_observed_or_offering,7.524208774422055,0.07692307692307693,2020-06-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.13933719952633436,54.0,asof_observed_or_offering,7.524208774422055,0.07692307692307693,2020-05-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.22130025807123693,34.0,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2020-09-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,1.9800549406373833,3.8,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2020-10-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.4702630484013785,16.0,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2020-09-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,1.813062355282423,4.15,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2021-04-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5573487981053374,13.5,asof_observed_or_offering,7.524208774422055,0.07692307692307693,2019-11-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.44260051614247387,17.0,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2019-11-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,2.736075917971657,2.75,asof_observed_or_offering,7.524208774422057,0.07692307692307696,2020-11-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,1.9292843011338605,3.9,asof_observed_or_offering,7.524208774422056,0.07692307692307694,2020-11-01,,0.0,0.0,
2022-09-30,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.4331826236994392,5.25,asof_observed_or_offering,7.524208774422055,0.07692307692307693,2021-11-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-mosasaur,MOSASAUR,included_in_index,1.600895483919586,4.7,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2021-02-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.3762104387211027,20.0,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-02-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.2687217419436448,28.0,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-06-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.13933719952633433,54.0,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-05-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.22130025807123688,34.0,asof_observed_or_offering,7.524208774422053,0.07692307692307693,2020-09-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,1.9800549406373829,3.8,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-10-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.4702630484013784,16.0,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-09-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,1.8130623552824225,4.15,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2021-04-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5573487981053373,13.5,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2019-11-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.44260051614247375,17.0,asof_observed_or_offering,7.524208774422053,0.07692307692307693,2019-11-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,2.736075917971656,2.75,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-11-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,1.92928430113386,3.9,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2020-11-01,,0.0,0.0,
2022-10-31,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.433182623699439,5.25,asof_observed_or_offering,7.524208774422054,0.07692307692307694,2021-11-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-mosasaur,MOSASAUR,included_in_index,1.6008954839195857,4.7,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2021-02-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.37621043872110266,20.0,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2020-02-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.2687217419436448,28.0,asof_observed_or_offering,7.524208774422054,0.07692307692307696,2020-06-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.13933719952633433,54.0,asof_observed_or_offering,7.524208774422054,0.07692307692307696,2020-05-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.22130025807123688,34.0,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2020-09-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,1.9800549406373826,3.8,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2020-10-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.47026304840137834,16.0,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2020-09-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,1.8130623552824223,4.15,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2021-04-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5573487981053373,13.5,asof_observed_or_offering,7.524208774422054,0.07692307692307696,2019-11-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.44260051614247375,17.0,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2019-11-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,2.7360759179716556,2.75,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2020-11-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,1.9292843011338598,3.9,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2020-11-01,,0.0,0.0,
2022-11-30,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.4331826236994387,5.25,asof_observed_or_offering,7.524208774422053,0.07692307692307696,2021-11-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-mosasaur,MOSASAUR,included_in_index,1.6008954839195852,4.7,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2021-02-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.37621043872110255,20.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-02-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.2687217419436447,28.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-06-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.13933719952633428,54.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-05-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.2213002580712368,34.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-09-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,1.980054940637382,3.8,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-10-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.47026304840137817,16.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-09-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,1.8130623552824217,4.15,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2021-04-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5573487981053371,13.5,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2019-11-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-smurf,SMURF,included_in_index,0.4426005161424736,17.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2019-11-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-tornek,TORNEK,included_in_index,2.7360759179716547,2.75,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-11-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-03tache,03TACHE,included_in_index,1.9292843011338592,3.9,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-11-01,,0.0,0.0,
2022-12-31,full_market,all,equal_weight,rally-karuizawa,KARUIZAWA,included_in_index,1.4331826236994383,5.25,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2021-11-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-mosasaur,MOSASAUR,included_in_index,1.6008954839195852,4.7,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2021-02-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-birkinbor,BIRKINBOR,included_in_index,0.37621043872110255,20.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-02-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-birkintan,BIRKINTAN,included_in_index,0.2687217419436447,28.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-06-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-himalaya,HIMALAYA,included_in_index,0.13933719952633428,54.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-05-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-soblack,SOBLACK,included_in_index,0.2213002580712368,34.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-09-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-79stella,79STELLA,included_in_index,1.980054940637382,3.8,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-10-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-93daytona,93DAYTONA,included_in_index,0.47026304840137817,16.0,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2020-09-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-riviera,RIVIERA,included_in_index,1.8130623552824217,4.15,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2021-04-01,,0.0,0.0,
2023-01-31,full_market,all,equal_weight,rally-rlexpepsi,RLEXPEPSI,included_in_index,0.5573487981053371,13.5,asof_observed_or_offering,7.524208774422051,0.07692307692307693,2019-11-01,,0.0,0.0,
