series_id,cik,accession_number,filing_type,filing_date,filing_url,series_name,asset_name,offering_price,shares,acquisition_cost,offering_expenses,status,source_confidence
0001688804-0001688804-22-000069-Series #02AX1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #02AX1,$793,108000.0,5400.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #99LE1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #99LE1,$510,69500.0,3475.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #91MV1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #91MV1,$279,38000.0,1900.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #92LD1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #92LD1,"$1,114",165000.0,5500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #94DV1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #94DV1,$388,57500.0,2875.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #72MC1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #72MC1,$542,124500.0,6225.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #11BM1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #11BM1,$567,84000.0,4200.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #80LC1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #80LC1,"$4,305",635000.0,12700.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #02BZ1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #02BZ1,"$1,316",195000.0,6500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #88BM1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #88BM1,$952,141000.0,4700.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #63CC1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #63CC1,$916,126000.0,6300.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #76PT1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #76PT1,"$1,382",189900.0,6330.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #75RA1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #75RA1,$586,84000.0,2800.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #65AG1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #65AG1,"$1,272",178500.0,8925.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #61JE1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #61JE1,"$1,661",246000.0,8200.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #90MM1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #90MM1,$196,26600.0,532.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #65FM1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #65FM1,$619,82500.0,4125.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #88PT1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #88PT1,$495,66000.0,3000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #94LD1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #94LD1,"$4,481",597500.0,11950.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #99SS1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #99SS1,"$1,375",137500.0,13750.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #94FS1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #94FS1,"$1,450",145000.0,7250.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #61MG1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #61MG1,"$2,550",340000.0,6800.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #92CC1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #92CC1,$525,52500.0,2625.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #80PN1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #80PN1,$480,48000.0,960.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #88LL1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #88LL1,"$2,920",292000.0,14600.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MEEB11275,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MEEB11275,"$1,600",160000.0,800.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #82TAYLOR,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #82TAYLOR,$130,13000.0,650.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #HOLMES,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #HOLMES,$250,25000.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #HULK180,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #HULK180,$420,42000.0,420.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #05JAYZ,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #05JAYZ,$185,18500.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #JUSTINIAN,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #JUSTINIAN,$180,18000.0,900.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #67ICEBOWL,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #67ICEBOWL,$100,10000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #DKCOUNTRY,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #DKCOUNTRY,$180,18000.0,600.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #FALCON,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #FALCON,$500,50000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MARIOWRLD,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MARIOWRLD,"$1,650",165000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #82AV1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #82AV1,"$2,975",297500.0,2000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #SUPERBWL1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #SUPERBWL1,$240,24000.0,600.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MEEB7985,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MEEB7985,$380,38000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #BONDWATCH,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #BONDWATCH,$800,80000.0,400.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #95FF1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #95FF1,$0,120000.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MAYC857,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MAYC857,$540,54000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #PUNK2981,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #PUNK2981,"$3,100",310000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #WOW2221,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #WOW2221,$280,28000.0,700.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #NIKON1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #NIKON1,$280,28000.0,400.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #LOTF,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #LOTF,$140,14000.0,700.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #DOOD6778,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #DOOD6778,$300,30000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #BAKC7820,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #BAKC7820,$300,30000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #NBAJAM,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #NBAJAM,$470,47000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #SANDBOX1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #SANDBOX1,"$1,050",105000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #WOW6586,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #WOW6586,$520,52000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #AZUKI6704,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #AZUKI6704,$320,32000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #58PELE4,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #58PELE4,$480,48000.0,600.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #OBAMABALL,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #OBAMABALL,"$1,050",105000.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #BART,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #BART,$210,21000.0,700.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #HOMER,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #HOMER,$210,21000.0,700.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #SI1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #SI1,$100,10000.0,200.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #GOLD1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #GOLD1,$160,16000.0,400.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #VERSTAPP1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #VERSTAPP1,$320,32000.0,800.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #96TIGER,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #96TIGER,$550,55000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #88ZELDA,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #88ZELDA,$600,60000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #STARWARS3,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #STARWARS3,$260,26000.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #YEEZY,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #YEEZY,$400,40000.0,800.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MAYC9114,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MAYC9114,$875,87500.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #VFRNDS1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #VFRNDS1,"$2,750",275000.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MBIRD2754,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MBIRD2754,$600,60000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #VEEFRND1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #VEEFRND1,$336,33600.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #TREASURE,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #TREASURE,$225,22500.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #MACWORLD1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #MACWORLD1,"$2,250",225000.0,1125.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #KENNERSET,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #KENNERSET,$125,12500.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #LEDZEPP1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #LEDZEPP1,$480,48000.0,600.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #VEEVIPER,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #VEEVIPER,$750,75000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #BEEPLE1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #BEEPLE1,$680,68000.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #WARHOL1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #WARHOL1,"$1,700",170000.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #GAMEBOY,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #GAMEBOY,$225,22500.0,500.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #CROESUS,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #CROESUS,$640,64000.0,800.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #SACHS1,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #SACHS1,$215,21500.0,1000.0,,,closed,0.88
0001688804-0001688804-22-000069-Series #32RUTH,0001688804,0001688804-22-000069,253G2,2022-10-14,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,Series #32RUTH,$950,95000.0,500.0,,,closed,0.88
