date,universe,category,weighting_method,rebalance_frequency,index_level,portfolio_value,invested_asset_value,cash_value,pending_settlement_value,eligible_constituent_count,active_constituent_count,exited_constituent_count,realized_exit_proceeds,period_return,cumulative_return,rebalance_flag,calculation_version,drawdown,calculated_at
2018-10-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-11-30,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2018-12-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-01-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-02-28,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-03-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-04-30,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,1,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-05-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-06-30,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-07-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-08-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-09-30,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-10-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,2,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-11-30,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,5,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2019-12-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,5,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-01-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,5,0,4,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-02-29,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,5,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-03-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,6,0,5,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-04-30,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,7,0,5,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-05-31,full_market,all,market_cap_weight,monthly,100.0,100.0,0.0,100.0,0,8,0,6,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-06-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,7,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-07-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,7,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-08-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,10,1,7,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-09-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,100,1,8,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-10-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,101,1,9,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-11-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,106,1,9,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2020-12-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,108,1,11,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-01-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,112,1,11,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-02-28,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,113,1,12,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-03-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,114,1,12,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-04-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,116,1,12,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-05-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,117,2,12,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-06-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,117,2,17,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-07-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,117,2,22,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-08-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,118,2,25,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-09-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,119,3,25,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-10-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,120,3,25,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-11-30,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,122,3,26,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2021-12-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,122,3,26,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-01-31,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,123,5,31,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-02-28,full_market,all,market_cap_weight,monthly,100.0,100.0,100.0,0.0,0,124,5,32,0.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2022-03-31,full_market,all,market_cap_weight,monthly,99.99999999999999,99.99999999999999,99.99999999999999,0.0,0,124,6,33,0.0,-1.1102230246251565e-16,-1.1102230246251565e-16,True,total_return_index_v1,-1.1102230246251565e-16,2026-07-17T23:17:26.908450+00:00
2022-04-30,full_market,all,market_cap_weight,monthly,99.99999999999999,99.99999999999999,99.99999999999999,0.0,0,124,6,35,0.0,0.0,-1.1102230246251565e-16,True,total_return_index_v1,-1.1102230246251565e-16,2026-07-17T23:17:26.908450+00:00
2022-05-31,full_market,all,market_cap_weight,monthly,99.99999999999999,99.99999999999999,99.99999999999999,0.0,0,124,6,35,0.0,0.0,-1.1102230246251565e-16,True,total_return_index_v1,-1.1102230246251565e-16,2026-07-17T23:17:26.908450+00:00
2022-06-30,full_market,all,market_cap_weight,monthly,97.66624490369745,97.66624490369745,97.66624490369745,0.0,0,192,11,37,0.0,-0.023337550963025366,-0.02333755096302559,True,total_return_index_v1,-0.02333755096302559,2026-07-17T23:17:26.908450+00:00
2022-07-31,full_market,all,market_cap_weight,monthly,97.66624490369745,97.66624490369745,97.66624490369745,0.0,0,193,11,40,0.0,0.0,-0.02333755096302559,True,total_return_index_v1,-0.02333755096302559,2026-07-17T23:17:26.908450+00:00
2022-08-31,full_market,all,market_cap_weight,monthly,97.66624490369745,97.66624490369745,97.66624490369745,0.0,0,194,11,41,0.0,0.0,-0.02333755096302559,True,total_return_index_v1,-0.02333755096302559,2026-07-17T23:17:26.908450+00:00
2022-09-30,full_market,all,market_cap_weight,monthly,99.3240175763781,99.32401757637808,99.32401757637808,0.0,0,217,13,41,0.0,0.016973854931304766,-0.006759824236219014,True,total_return_index_v1,-0.006759824236219014,2026-07-17T23:17:26.908450+00:00
2022-10-31,full_market,all,market_cap_weight,monthly,99.3240175763781,99.32401757637808,99.32401757637808,0.0,0,217,13,43,0.0,0.0,-0.006759824236219014,True,total_return_index_v1,-0.006759824236219014,2026-07-17T23:17:26.908450+00:00
2022-11-30,full_market,all,market_cap_weight,monthly,99.3240175763781,99.32401757637808,99.32401757637808,0.0,0,217,13,43,0.0,0.0,-0.006759824236219014,True,total_return_index_v1,-0.006759824236219014,2026-07-17T23:17:26.908450+00:00
2022-12-31,full_market,all,market_cap_weight,monthly,99.3240175763781,99.32401757637808,99.32401757637808,0.0,0,217,13,45,0.0,0.0,-0.006759824236219014,True,total_return_index_v1,-0.006759824236219014,2026-07-17T23:17:26.908450+00:00
2023-01-31,full_market,all,market_cap_weight,monthly,99.3240175763781,99.32401757637808,99.32401757637808,0.0,0,217,13,47,0.0,0.0,-0.006759824236219014,True,total_return_index_v1,-0.006759824236219014,2026-07-17T23:17:26.908450+00:00
2023-02-28,full_market,all,market_cap_weight,monthly,99.3240175763781,99.32401757637808,99.32401757637808,0.0,0,217,13,47,0.0,0.0,-0.006759824236219014,True,total_return_index_v1,-0.006759824236219014,2026-07-17T23:17:26.908450+00:00
2023-03-31,full_market,all,market_cap_weight,monthly,106.96955487891702,106.96955487891702,106.96955487891702,0.0,0,217,14,48,0.0,0.0769757153314874,0.06969554878917017,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-04-30,full_market,all,market_cap_weight,monthly,106.96955487891702,106.96955487891702,106.96955487891702,0.0,0,217,14,49,0.0,0.0,0.06969554878917017,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-05-31,full_market,all,market_cap_weight,monthly,106.96955487891702,106.96955487891702,106.96955487891702,0.0,0,217,14,50,0.0,0.0,0.06969554878917017,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2023-06-30,full_market,all,market_cap_weight,monthly,105.65074696215368,105.65074696215368,105.65074696215368,0.0,0,217,20,50,0.0,-0.012328815598570575,0.056507469621536854,True,total_return_index_v1,-0.012328815598570575,2026-07-17T23:17:26.908450+00:00
2023-07-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,217,20,50,0.0,-1.1102230246251565e-16,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2023-08-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,217,20,51,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2023-09-30,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,51,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2023-10-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,51,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2023-11-30,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,51,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2023-12-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,62,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-01-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,64,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-02-29,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,66,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-03-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,70,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-04-30,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,72,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-05-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,73,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-06-30,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,75,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-07-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,75,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-08-31,full_market,all,market_cap_weight,monthly,105.65074696215366,105.65074696215366,105.65074696215366,0.0,0,228,20,82,0.0,0.0,0.05650746962153663,True,total_return_index_v1,-0.012328815598570797,2026-07-17T23:17:26.908450+00:00
2024-09-30,full_market,all,market_cap_weight,monthly,107.66410286416053,107.66410286416054,107.66410286416054,0.0,0,243,21,87,0.0,0.019056712421807065,0.07664102864160527,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2024-10-31,full_market,all,market_cap_weight,monthly,107.66410286416053,107.66410286416054,107.66410286416054,0.0,0,243,21,90,0.0,0.0,0.07664102864160527,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2024-11-30,full_market,all,market_cap_weight,monthly,107.66410286416053,107.66410286416054,107.66410286416054,0.0,0,243,21,91,0.0,0.0,0.07664102864160527,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2024-12-31,full_market,all,market_cap_weight,monthly,105.18847997799173,105.18847997799175,105.18847997799175,0.0,0,244,23,96,0.0,-0.02299394896079965,0.05188479977991722,True,total_return_index_v1,-0.02299394896079965,2026-07-17T23:17:26.908450+00:00
2025-01-31,full_market,all,market_cap_weight,monthly,105.18847997799173,105.18847997799175,105.18847997799175,0.0,0,244,23,96,0.0,0.0,0.05188479977991722,True,total_return_index_v1,-0.02299394896079965,2026-07-17T23:17:26.908450+00:00
2025-02-28,full_market,all,market_cap_weight,monthly,105.18847997799173,105.18847997799175,105.18847997799175,0.0,0,244,23,96,0.0,0.0,0.05188479977991722,True,total_return_index_v1,-0.02299394896079965,2026-07-17T23:17:26.908450+00:00
2025-03-31,full_market,all,market_cap_weight,monthly,99.90361878801976,99.90361878801977,99.90361878801977,0.0,0,244,23,97,0.0,-0.0502418248754779,-0.0009638121198024541,True,total_return_index_v1,-0.07208051587939346,2026-07-17T23:17:26.908450+00:00
2025-04-30,full_market,all,market_cap_weight,monthly,99.90361878801978,99.90361878801978,99.90361878801978,0.0,0,244,23,98,0.0,2.220446049250313e-16,-0.000963812119802121,True,total_return_index_v1,-0.07208051587939313,2026-07-17T23:17:26.908450+00:00
2025-05-31,full_market,all,market_cap_weight,monthly,99.90361878801981,99.9036187880198,99.9036187880198,0.0,0,244,23,100,0.0,2.220446049250313e-16,-0.000963812119801899,True,total_return_index_v1,-0.0720805158793929,2026-07-17T23:17:26.908450+00:00
2025-06-30,full_market,all,market_cap_weight,monthly,100.3117528238833,100.3117528238833,100.3117528238833,0.0,0,244,23,100,0.0,0.00408527779889023,0.003117528238832934,True,total_return_index_v1,-0.0682897070117574,2026-07-17T23:17:26.908450+00:00
2025-07-31,full_market,all,market_cap_weight,monthly,100.3117528238833,100.3117528238833,100.3117528238833,0.0,0,244,23,100,0.0,0.0,0.003117528238832934,True,total_return_index_v1,-0.0682897070117574,2026-07-17T23:17:26.908450+00:00
2025-08-31,full_market,all,market_cap_weight,monthly,100.3117528238833,100.3117528238833,100.3117528238833,0.0,0,244,23,101,0.0,0.0,0.003117528238832934,True,total_return_index_v1,-0.0682897070117574,2026-07-17T23:17:26.908450+00:00
2025-09-30,full_market,all,market_cap_weight,monthly,100.32219346201003,100.32219346201003,100.32219346201003,0.0,0,545,24,103,0.0,0.00010408190299560083,0.003221934620100342,True,total_return_index_v1,-0.06819273283142258,2026-07-17T23:17:26.908450+00:00
2025-10-31,full_market,all,market_cap_weight,monthly,100.32219346201003,100.32219346201003,100.32219346201003,0.0,0,545,24,103,0.0,0.0,0.003221934620100342,True,total_return_index_v1,-0.06819273283142258,2026-07-17T23:17:26.908450+00:00
2025-11-30,full_market,all,market_cap_weight,monthly,100.32219346201003,100.32219346201003,100.32219346201003,0.0,0,545,24,103,0.0,0.0,0.003221934620100342,True,total_return_index_v1,-0.06819273283142258,2026-07-17T23:17:26.908450+00:00
2025-12-31,full_market,all,market_cap_weight,monthly,97.36416591815059,97.36416591815059,97.36416591815059,0.0,0,545,24,103,0.0,-0.02948527580768645,-0.026358340818494086,True,total_return_index_v1,-0.09566732710349457,2026-07-17T23:17:26.908450+00:00
2026-01-31,full_market,all,market_cap_weight,monthly,97.36416591815059,97.36416591815059,97.36416591815059,0.0,0,545,24,104,0.0,0.0,-0.026358340818494086,True,total_return_index_v1,-0.09566732710349457,2026-07-17T23:17:26.908450+00:00
2026-02-28,full_market,all,market_cap_weight,monthly,97.36416591815059,97.36416591815059,97.36416591815059,0.0,0,545,24,104,0.0,0.0,-0.026358340818494086,True,total_return_index_v1,-0.09566732710349457,2026-07-17T23:17:26.908450+00:00
2026-03-31,full_market,all,market_cap_weight,monthly,98.34493201026537,98.34493201026537,98.34493201026537,0.0,0,545,24,104,0.0,0.010073173049510498,-0.016550679897346376,True,total_return_index_v1,-0.0865578275950818,2026-07-17T23:17:26.908450+00:00
2026-04-30,full_market,all,market_cap_weight,monthly,98.34493201026537,98.34493201026537,98.34493201026537,0.0,0,545,24,104,0.0,0.0,-0.016550679897346376,True,total_return_index_v1,-0.0865578275950818,2026-07-17T23:17:26.908450+00:00
2026-05-31,full_market,all,market_cap_weight,monthly,98.34493201026537,98.34493201026537,98.34493201026537,0.0,0,545,24,104,0.0,0.0,-0.016550679897346376,True,total_return_index_v1,-0.0865578275950818,2026-07-17T23:17:26.908450+00:00
2026-06-30,full_market,all,market_cap_weight,monthly,100.01963637510288,100.01963637510289,100.01963637510289,0.0,0,545,27,104,0.0,0.01702888324395513,0.0001963637510287164,True,total_return_index_v1,-0.07100292749109371,2026-07-17T23:17:26.908450+00:00
2026-07-02,full_market,all,market_cap_weight,monthly,98.33246091082552,98.33246091082553,98.33246091082553,0.0,0,545,27,104,0.0,-0.016868442292171104,-0.016675390891744857,False,total_return_index_v1,-0.08667366099830609,2026-07-17T23:17:26.908450+00:00
2017-04-13,category,art,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-04-30,category,art,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
2017-05-31,category,art,equal_weight,monthly,100.0,100.0,0.0,100.0,0,0,0,0,100.0,0.0,0.0,True,total_return_index_v1,0.0,2026-07-17T23:17:26.908450+00:00
