exit_id,asset_id,series_name,sale_price,sale_date,realized_return,source_url,source_confidence
exit-0001688804-0001688804-22-000069-06FS1,,Series #06FS1,227500.0,2019-05-06,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000069-00FM1,,Series #00FM1,60000.0,2019-04-16,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000069-06FG1,,Series #06FG1,365000.0,2021-06-09,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000069-93FS1,,Series #93FS1,147500.0,2022-05-17,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000069-89FT1,,Series #89FT1,330000.0,2022-04-25,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000069-89FG2,,Series #89FG2,180000.0,2022-08-18,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000069-03SS1,,Series #03SS1,420000.0,2020-09-27,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000069/253g2.htm,0.88
exit-0001688804-0001688804-22-000068,,Series #69BM1,245000.0,2022-07-20,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.8
exit-0001688804-0001688804-22-000068-89PS1,,Series #89PS1,245000.0,2022-07-20,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-06FS1,,Series #06FS1,227500.0,2019-05-06,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-00FM1,,Series #00FM1,60000.0,2019-04-16,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-06FG1,,Series #06FG1,365000.0,2021-06-09,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-93FS1,,Series #93FS1,147500.0,2022-05-17,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-89FT1,,Series #89FT1,330000.0,2022-04-25,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-89FG2,,Series #89FG2,180000.0,2022-08-18,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000068-03SS1,,Series #03SS1,420000.0,2020-09-27,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000068/rsec1sa2022.htm,0.88
exit-0001688804-0001688804-22-000066,,Series #GRATEFUL1,13000.0,2022-07-20,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.8
exit-0001688804-0001688804-22-000066-89PS1,,Series #89PS1,245000.0,2022-07-20,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-06FS1,,Series #06FS1,227500.0,2019-05-06,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-00FM1,,Series #00FM1,60000.0,2019-04-16,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-06FG1,,Series #06FG1,365000.0,2021-06-09,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-93FS1,,Series #93FS1,147500.0,2022-05-17,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-89FT1,,Series #89FT1,330000.0,2022-04-25,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-89FG2,,Series #89FG2,180000.0,2022-08-18,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001688804-22-000066-03SS1,,Series #03SS1,420000.0,2020-09-27,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000066/253g2.htm,0.88
exit-0001688804-0001768126-22-000043,,Series #06FG1,180000.0,2022-08-31,,https://www.sec.gov/Archives/edgar/data/1688804/000176812622000043/series89fg2form1u.htm,0.8
exit-0001688804-0001688804-22-000057,,Series #06FG1,245000.0,2022-07-26,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000057/series89ps1form1u.htm,0.8
exit-0001688804-0001688804-22-000053,,Series #06FG1,147500.0,2022-06-28,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000053/series93fs1form1u.htm,0.8
exit-0001688804-0001688804-22-000046,,Series #BEEPLE1,227500.0,2019-05-06,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.8
exit-0001688804-0001688804-22-000046-06FS1,,Series #06FS1,227500.0,2019-05-06,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.88
exit-0001688804-0001688804-22-000046-00FM1,,Series #00FM1,60000.0,2019-04-16,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.88
exit-0001688804-0001688804-22-000046-06FG1,,Series #06FG1,365000.0,2021-06-09,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.88
exit-0001688804-0001688804-22-000046-93FS1,,Series #93FS1,147500.0,2022-06-02,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.88
exit-0001688804-0001688804-22-000046-89FT1,,Series #89FT1,330000.0,2022-04-25,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.88
exit-0001688804-0001688804-22-000046-03SS1,,Series #03SS1,420000.0,2020-09-27,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000046/253g2.htm,0.88
exit-0001688804-0001688804-22-000029,,Series #06FG1,330000.0,2022-04-27,,https://www.sec.gov/Archives/edgar/data/1688804/000168880422000029/series89ft1form1u.htm,0.8
exit-0001688804-0001688804-21-000012,,Series #82AV1,71.54,2019-05-10,,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000012/253g2.htm,0.8
exit-0001688804-0001688804-21-000008,,Series #69BM1,227500.0,2019-05-10,,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000008/rsec1sa2021.htm,0.8
exit-0001688804-0001688804-21-000006,,Series #06FG1,365000.0,2021-06-11,,https://www.sec.gov/Archives/edgar/data/1688804/000168880421000006/series06fg1form1u.htm,0.8
exit-0001688804-0001688804-20-000007,,Series #69BM1,227500.0,2019-05-10,,https://www.sec.gov/Archives/edgar/data/1688804/000168880420000007/rsec1sa2020.htm,0.8
exit-0001688804-0001688804-20-000007-06FS1,,Series #06FS1,227500.0,2019-05-10,,https://www.sec.gov/Archives/edgar/data/1688804/000168880420000007/rsec1sa2020.htm,0.88
exit-0001688804-0001688804-20-000007-00FM1,,Series #00FM1,60000.0,2019-04-15,,https://www.sec.gov/Archives/edgar/data/1688804/000168880420000007/rsec1sa2020.htm,0.88
exit-0001688804-0001688804-20-000007-03SS1,,Series #03SS1,420000.0,2020-09-27,,https://www.sec.gov/Archives/edgar/data/1688804/000168880420000007/rsec1sa2020.htm,0.88
exit-0001688804-0001768126-20-000024,,SERIES #03SS1,420000.0,2020-09-29,,https://www.sec.gov/Archives/edgar/data/1688804/000176812620000024/series03ss1form1u.htm,0.8
exit-0001688804-0001688804-19-000019,,Series #77LE1,774.0,2017-04-13,,https://www.sec.gov/Archives/edgar/data/1688804/000168880419000019/rse_1sa.htm,0.8
exit-0001688804-0001688804-19-000010,,Series #69BM1,227500.0,2019-05-10,,https://www.sec.gov/Archives/edgar/data/1688804/000168880419000010/series06fs1form1u.htm,0.8
exit-0001688804-0001688804-19-000006,,Series #69BM1,60000.0,2019-04-19,,https://www.sec.gov/Archives/edgar/data/1688804/000168880419000006/series00fm1form1u.htm,0.8
